Date,Open,High,Low,Close
2012-07-06,10661.9,10670.85,10659.3,10670.85
2012-07-09,10602.3,10607.4,10601.95,10602
2012-07-10,10742.85,10747.4,10742.85,10747.15
2012-07-11,10717.1,10720.05,10712.75,10712.95
2012-07-12,10603.9,10603.9,10598.8,10602.35
2012-07-13,10574.6,10582,10574.6,10580.3
2012-07-16,10565.7,10574.15,10565.7,10569.95
2012-07-17,10552.65,10560.6,10552.05,10560.6
2012-07-18,10611.5,10613.1,10608.9,10608.9
2012-07-19,10617.55,10618.2,10613.5,10615.5
2012-07-20,10486.2,10494,10486.2,10486.45
2012-07-23,10275.8,10277.35,10272.6,10277.35
2012-07-24,10298.15,10309.95,10298.15,10309.95
2012-07-25,10264.4,10266.6,10264.4,10265.25
2012-07-26,10109.95,10109.95,10102.9,10108.65
2012-07-27,10162.2,10167.5,10161.75,10163.45
2012-07-30,10407.2,10408.05,10403.15,10403.65
2012-07-31,10401.05,10401.05,10386.9,10388
2012-08-01,10414.55,10416.1,10411.9,10414.45
2012-08-02,10386.75,10391.55,10382.4,10383.85
2012-08-03,10301.35,10306.7,10301.35,10304.95
2012-08-06,10453.7,10458.35,10450.8,10458.35
2012-08-07,10584.7,10584.7,10580.7,10582.5
2012-08-08,10528.7,10533.4,10528.7,10530.45
2012-08-09,10459.5,10470.6,10459.5,10469.35
2012-08-10,10379.25,10380.6,10370.65,10370.65
2012-08-13,10397.65,10397.8,10394.3,10397.7
2012-08-14,10526,10526.95,10520.1,10525
2012-08-16,10423.65,10427.15,10421.75,10425.65
2012-08-17,10418.25,10418.25,10409.45,10414.95
2012-08-21,10477.4,10483.6,10477.4,10479
2012-08-22,10476.2,10479.4,10472.6,10479.4
2012-08-23,10455.65,10458.2,10452.45,10457.55
2012-08-24,10328.55,10331.5,10319.9,10320.3
2012-08-27,10142.2,10145.25,10134.4,10140.05
2012-08-28,10039.1,10043.5,10036.65,10043.5
2012-08-29,10010.05,10014,10008.05,10011.25
2012-08-30,10102.4,10102.6,10088.9,10088.95
2012-08-31,9987.55,9994.3,9987.55,9994.3
2012-09-03,9946.45,9947.3,9941.5,9941.65
2012-09-04,10029.95,10033,10026.1,10033
2012-09-05,9827.85,9831.7,9825.05,9829.2
2012-09-06,9893.15,9900.65,9891.75,9900.65
2012-09-07,10118.75,10122.1,10116.35,10116.95
2012-09-08,10147.05,10147.05,10147.05,10147.05
2012-09-10,10054.4,10058.5,10052.5,10052.5
2012-09-11,10142.45,10142.45,10139,10139.75
2012-09-12,10187.5,10187.5,10184.5,10187.4
2012-09-13,10201.15,10205.1,10199.35,10203.55
2012-09-14,10633.2,10637.35,10631.05,10631.1
2012-09-17,10967.65,10972.15,10963.55,10972.15
2012-09-18,11052.9,11058.85,11052.9,11058.85
2012-09-20,10904.9,10904.9,10899.05,10903.95
2012-09-21,11374.6,11386.9,11372.65,11384.55
2012-09-24,11433.5,11435.4,11432.85,11435.4
2012-09-25,11424.05,11429.35,11422.35,11425.5
2012-09-26,11427.75,11429,11417.8,11423.6
2012-09-27,11412.75,11412.75,11400.1,11404.95
2012-09-28,11472.5,11476.75,11460.95,11470.95
2012-10-01,11435.65,11439.85,11431.9,11431.9
2012-10-03,11411.05,11412.7,11404.75,11406.2
2012-10-04,11643.3,11645,11640.4,11643.6
2012-10-05,11506.95,11506.95,11492.35,11493.45
2012-10-08,11370.9,11370.9,11359.45,11369.3
2012-10-09,11446.15,11448.5,11442.2,11445.35
2012-10-10,11292.05,11292.05,11284.5,11284.75
2012-10-11,11466.2,11476.95,11465.3,11476.95
2012-10-12,11375.9,11379.2,11372.1,11374.15
2012-10-15,11444.5,11448.1,11444.5,11445.4
2012-10-16,11333.95,11333.95,11330.1,11333.8
2012-10-17,11356.1,11357.05,11351.9,11352.85
2012-10-18,11580.45,11586.6,11580.45,11581.75
2012-10-19,11488.1,11488.1,11481.5,11485.95
2012-10-22,11609.4,11610.45,11606,11608.2
2012-10-23,11572.95,11582.2,11571.35,11582.2
2012-10-25,11626.3,11643.4,11626.3,11640.05
2012-10-26,11507.35,11516,11503.9,11516
2012-10-29,11464.35,11473.05,11461.9,11473.05
2012-10-30,11174.75,11183.15,11174.75,11183.15
2012-10-31,11246.5,11251.8,11243.95,11250.2
2012-11-01,11300.2,11306.25,11299.2,11306.25
2012-11-02,11466.7,11473.65,11465.05,11465.05
2012-11-05,11475.75,11480.7,11474.6,11475.2
2012-11-06,11557.8,11568.45,11557.2,11560.05
2012-11-07,11656.4,11663.4,11655.25,11658.7
2012-11-08,11621,11625.55,11618.9,11618.9
2012-11-09,11472.7,11485.8,11470.6,11485.8
2012-11-12,11602.75,11608.8,11602.6,11608.8
2012-11-15,11522.85,11530.25,11522.5,11523.65
2012-11-16,11319,11331.5,11319,11328.05
2012-11-19,11316.9,11317.35,11311.95,11316.85
2012-11-20,11329.45,11332.75,11328.15,11328.4
2012-11-21,11473.85,11473.85,11463.95,11463.95
2012-11-22,11502.05,11510.1,11502.05,11510.1
2012-11-23,11474.35,11474.35,11465.25,11468.3
2012-11-26,11419.85,11419.85,11414,11418.6
2012-11-27,11653.7,11659.35,11652.8,11659.35
2012-11-29,12024.85,12035.4,12024.85,12027.05
2012-11-30,12155,12156.55,12152.2,12153.1
2012-12-03,12103.55,12103.55,12095.4,12099.75
2012-12-04,12186.65,12187.95,12176.35,12182.1
2012-12-05,12292.25,12292.25,12286.4,12289.2
2012-12-06,12476.1,12480.6,12474.35,12479.8
2012-12-07,12340.6,12345,12337.05,12337.05
2012-12-10,12385.5,12385.5,12371.7,12371.7
2012-12-11,12332.65,12335.4,12328.05,12331.3
2012-12-12,12271.35,12277.1,12271.35,12275.9
2012-12-13,12260.65,12267.95,12259.55,12265.05
2012-12-14,12440.95,12447.35,12440.95,12446.5
2012-12-17,12423.6,12425.6,12418.1,12418.1
2012-12-18,12485.05,12485.05,12475.6,12477.8
2012-12-19,12496.1,12496.1,12487.3,12487.3
2012-12-20,12471.05,12472.2,12458,12458
2012-12-21,12295,12307.65,12288.9,12307.65
2012-12-24,12325.1,12331.5,12325.1,12330.8
2012-12-26,12481.15,12481.9,12478.2,12480.25
2012-12-27,12486.4,12486.5,12481.45,12486.5
2012-12-28,12465.55,12465.55,12454.5,12457.15
2012-12-31,12470.5,12474.25,12465.4,12474.25
2013-01-01,12658.4,12661.4,12652.25,12652.25
2013-01-02,12787.25,12787.6,12779.05,12787.6
2013-01-03,12763.05,12764.6,12757,12759.75
2013-01-04,12786.5,12788,12782.1,12783.05
2013-01-07,12688.8,12691.9,12682.8,12687.6
2013-01-08,12733.7,12743.95,12733.65,12742.1
2013-01-09,12722.3,12722.8,12717.3,12721.7
2013-01-10,12794.05,12796.5,12785.7,12786.3
2013-01-11,12588,12592.65,12582.65,12585.95
2013-01-14,12769.4,12772.7,12768.6,12769.65
2013-01-15,12859.55,12864.65,12856.45,12860.6
2013-01-16,12625.7,12628.85,12622.2,12628.4
2013-01-17,12643.5,12648.05,12643.5,12645
2013-01-18,12651.75,12651.75,12647.2,12648.2
2013-01-21,12641.95,12647,12641.95,12645.25
2013-01-22,12574.5,12576.85,12571.85,12574.45
2013-01-23,12689.05,12695.95,12689.05,12695.05
2013-01-24,12565.55,12565.65,12554.6,12560.6
2013-01-25,12712.1,12717.9,12708.4,12712.5
2013-01-28,12789.65,12798.75,12789.5,12791.55
2013-01-29,12709.3,12717.95,12709.3,12716.3
2013-01-30,12751.75,12757.25,12747.6,12752.45
2013-01-31,12694.05,12702.75,12691.4,12702.75
2013-02-01,12592.45,12602.35,12592.45,12600.6
2013-02-04,12519.85,12522.35,12515.35,12520
2013-02-05,12466.6,12468.75,12464.3,12468.35
2013-02-06,12409.15,12416.3,12409.05,12416.3
2013-02-07,12353.45,12354.4,12351.1,12352
2013-02-08,12275.8,12278.7,12270.05,12272.55
2013-02-11,12328.9,12338.3,12328.9,12332.6
2013-02-12,12405.65,12413.7,12405.65,12413.25
2013-02-13,12377.35,12383,12376.85,12380.35
2013-02-14,12293.85,12296.1,12287.85,12296.1
2013-02-15,12312.45,12317.05,12312.05,12317.05
2013-02-18,12345.85,12349.95,12344.2,12344.2
2013-02-19,12411.7,12415.35,12411.7,12415.35
2013-02-20,12358.75,12359.9,12354.25,12355.75
2013-02-21,12040.3,12044.1,12038.35,12043.3
2013-02-22,12068.6,12080.2,12068.6,12077.5
2013-02-25,12025.5,12025.5,12021.15,12023.2
2013-02-26,11838.7,11845.9,11837.95,11839.9
2013-02-27,11920.65,11924.45,11917.15,11924.45
2013-02-28,11535.8,11563.95,11521.8,11563.95
2013-03-01,11525.05,11534.8,11517.35,11529.95
2013-03-04,11590.3,11595.3,11586.05,11586.05
2013-03-05,11779.25,11780.25,11775.65,11778.65
2013-03-06,11885.15,11886.35,11877.95,11883.65
2013-03-07,11976.4,11984.7,11976.4,11978.95
2013-03-08,12190.95,12193.3,12185.85,12186.45
2013-03-11,12133.45,12138.75,12130.25,12136.45
2013-03-12,12020.2,12029.3,12020.2,12025.75
2013-03-13,11757.8,11759.3,11754.3,11754.3
2013-03-14,12027.05,12029,12024.55,12024.85
2013-03-15,11824.15,11830.7,11823.2,11830.1
2013-03-18,11719.25,11722.4,11712.75,11722.4
2013-03-19,11505.85,11512.65,11505.85,11508.7
2013-03-20,11270.85,11276.9,11270.25,11270.7
2013-03-21,11229.7,11232.85,11227.35,11232.1
2013-03-22,11186.45,11187.85,11179.85,11180.85
2013-03-25,11148,11151.7,11144.15,11151.7
2013-03-26,11164.3,11169.05,11159.4,11169.05
2013-03-28,11394.85,11413.25,11394.85,11401.7
2013-04-01,11411.15,11419,11410.65,11415
2013-04-02,11519.25,11521.5,11514.1,11514.1
2013-04-03,11315.5,11315.5,11307.6,11307.6
2013-04-04,11118.65,11121.25,11114.15,11119
2013-04-05,11097.55,11098.6,11092.2,11092.2
2013-04-08,11016.05,11019.75,11015.75,11017.5
2013-04-09,10903.6,10904.2,10897.15,10899.1
2013-04-10,11126,11126,11106,11114.9
2013-04-11,11303.15,11311.65,11303.15,11310.5
2013-04-12,11387.85,11394.7,11387.05,11394.7
2013-04-15,11504.45,11514.5,11498.75,11511.3
2013-04-16,11865.9,11871.05,11863.65,11868.65
2013-04-17,11982.65,11987.05,11972.4,11978.6
2013-04-18,12267.8,12283.2,12267.8,12280.35
2013-04-22,12631.9,12637.95,12627.3,12636.05
2013-04-23,12535.95,12544.1,12535.95,12541.85
2013-04-25,12689.15,12708.55,12680.25,12687.3
2013-04-26,12531.8,12534.7,12527.6,12529.5
2013-04-29,12588.1,12589.6,12571.85,12571.85
2013-04-30,12555.75,12558.95,12548.5,12551.95
2013-05-02,12711.25,12712.7,12699.6,12704.95
2013-05-03,12387.25,12387.35,12383.1,12383.1
2013-05-06,12429.05,12436,12428.15,12430.65
2013-05-07,12633.05,12635.65,12627,12634.75
2013-05-08,12660.1,12673.2,12660.1,12669.95
2013-05-09,12616.3,12617.55,12612.05,12617.15
2013-05-10,12746.55,12754.7,12745.25,12754.7
2013-05-11,12780.15,12780.15,12780.15,12780.15
2013-05-13,12558.05,12562.9,12552.65,12556.7
2013-05-14,12572.45,12587.2,12572.45,12587.2
2013-05-15,13079,13089.6,13079,13086.95
2013-05-16,13232.7,13236,13229.25,13230
2013-05-17,13288.2,13297.25,13284.05,13290.55
2013-05-20,13194.7,13197.65,13190.65,13197.65
2013-05-21,13055.6,13055.9,13052.25,13052.7
2013-05-22,13038.05,13042.45,13037.1,13041.6
2013-05-23,12656.6,12661.3,12652.2,12653.8
2013-05-24,12787,12787.55,12781.2,12781.2
2013-05-27,12930.7,12938.35,12930.7,12931.65
2013-05-28,12946.4,12953.55,12946.15,12953.55
2013-05-29,12839.55,12842.95,12837.6,12841.1
2013-05-30,12779.25,12781.25,12756.2,12756.2
2013-05-31,12459.75,12464.95,12453.8,12458.55
2013-06-03,12390.75,12397.5,12388.85,12388.85
2013-06-04,12272.65,12277.85,12264.85,12277.85
2013-06-05,12291.95,12305.6,12291.95,12305.6
2013-06-06,12399.3,12401.1,12396.25,12400.9
2013-06-07,12232.95,12234.5,12227.05,12227.05
2013-06-10,12119.75,12124.2,12117.95,12117.95
2013-06-11,11812,11813.1,11807.45,11810.05
2013-06-12,11831.05,11831.05,11825.75,11830
2013-06-13,11682.2,11684.95,11674.95,11678.9
2013-06-14,11913.2,11913.2,11900.1,11900.1
2013-06-17,11988.1,11992.95,11988.1,11991.2
2013-06-18,11831.7,11834.9,11829.3,11834.8
2013-06-19,11858.3,11859.7,11856.15,11859.7
2013-06-20,11357.75,11358.4,11347.55,11347.55
2013-06-21,11346.3,11346.3,11332.9,11338.9
2013-06-24,11202.85,11202.85,11192.5,11193.8
2013-06-25,11159.05,11164,11157.4,11159.85
2013-06-26,11035.9,11041.9,11035.9,11036.75
2013-06-27,11237.75,11245,11237.75,11244.85
2013-06-28,11602.25,11609.8,11599.65,11599.65
2013-07-01,11729.6,11732.95,11727,11727
2013-07-02,11631.6,11633.6,11629.75,11632.5
2013-07-03,11374,11374.4,11370.05,11371.95
2013-07-04,11389.4,11397.95,11389.4,11397.95
2013-07-05,11431.8,11435.5,11430.65,11435.5
2013-07-08,11286.75,11292.9,11286.75,11292
2013-07-09,11449.25,11458.3,11449.25,11455.1
2013-07-10,11325.15,11325.15,11317.2,11322
2013-07-11,11639.85,11645.95,11639.5,11645.95
2013-07-12,11730.65,11743.2,11730.65,11743.2
2013-07-15,11799.1,11809.4,11797.9,11802.4
2013-07-16,11210.5,11218.95,11210.5,11212.55
2013-07-17,10993.65,10996.7,10988.6,10988.6
2013-07-18,11177,11199.9,11173.45,11195.6
2013-07-19,10969.1,10977.2,10966.35,10977.2
2013-07-22,11088.15,11088.15,11082.65,11087.05
2013-07-23,11232.3,11241.6,11232.3,11235.65
2013-07-24,10721.1,10729.95,10714.35,10725.25
2013-07-25,10613.1,10621.8,10608.2,10616.5
2013-07-26,10475.6,10494.55,10473.75,10494.55
2013-07-29,10331.25,10332.75,10327.85,10329
2013-07-30,10214.25,10214.25,10206.35,10206.35
2013-07-31,10000.05,10002.5,9982.05,9982.05
2013-08-01,10157.1,10165.95,10156,10156.7
2013-08-02,9980.2,9983,9973.2,9973.2
2013-08-05,10090.4,10091.75,10083.85,10091.75
2013-08-06,9686.8,9686.8,9671.95,9674.1
2013-08-07,9732.3,9732.3,9728.1,9728.1
2013-08-08,9801.05,9802.1,9793.65,9793.75
2013-08-12,9676,9678.5,9672.05,9678.5
2013-08-13,9990.25,9998.15,9990.25,9996.2
2013-08-14,10017,10020.75,10012.8,10013.25
2013-08-16,9456.75,9474.85,9453.1,9457
2013-08-19,9101.25,9104.45,9098.3,9104.45
2013-08-20,9167.5,9175.65,9162.4,9170.15
2013-08-21,9340.8,9340.85,9328.7,9337.2
2013-08-22,9278.05,9279.15,9275.2,9279
2013-08-23,9438.65,9449.75,9438.65,9449.75
2013-08-26,9367.45,9367.45,9359.85,9362.3
2013-08-27,8872.4,8873.5,8867.35,8871.3
2013-08-28,8731.85,8737.2,8725.9,8731.35
2013-08-29,8898.65,8899.9,8894.85,8898.15
2013-08-30,9060.6,9076.25,9057.55,9066.95
2013-09-02,9139.75,9143.55,9136.05,9143.55
2013-09-03,8638.2,8640.25,8632.05,8632.05
2013-09-04,8860.05,8860.95,8851.85,8853.95
2013-09-05,9678.7,9682.8,9672.7,9672.7
2013-09-06,9956.05,9958.65,9938.45,9958.2
2013-09-10,10156.7,10163.7,10149.9,10157.85
2013-09-11,10341.9,10347.65,10341.9,10346.85
2013-09-12,10168.1,10173.05,10165.45,10167.6
2013-09-13,10161.6,10161.6,10156.75,10159.85
2013-09-16,10376.15,10376.15,10366.65,10369.6
2013-09-17,10288.95,10291.55,10287.4,10291.55
2013-09-18,10474.5,10481.3,10469.4,10481.3
2013-09-19,11159.95,11159.95,11145.9,11153.45
2013-09-20,10721.9,10721.9,10693.9,10693.9
2013-09-23,10200.95,10200.95,10186.3,10188.25
2013-09-24,10176.3,10176.3,10168.3,10171.6
2013-09-25,10091.35,10092.9,10084.5,10092.9
2013-09-26,10054.65,10057.8,10051.2,10056.45
2013-09-27,9890.65,9901.5,9888.85,9898.3
2013-09-30,9602.85,9607.55,9602.25,9606.55
2013-10-01,9904.4,9912.95,9904.4,9912.95
2013-10-03,10208.6,10213.35,10208.6,10213.35
2013-10-04,10198.65,10206.25,10197.45,10206.25
2013-10-07,10087.4,10090.5,10083.8,10084.2
2013-10-08,10105.65,10107.2,10090.6,10096.3
2013-10-09,10347.9,10360.35,10347.9,10352.3
2013-10-10,10316.6,10319.35,10314.75,10317.9
2013-10-11,10618.55,10624.45,10615.3,10624.45
2013-10-14,10660.2,10665,10658.8,10665
2013-10-15,10339.65,10352.3,10339.1,10349.25
2013-10-17,10322.4,10324.55,10320.45,10320.45
2013-10-18,10743.45,10747,10740.05,10740.05
2013-10-21,10796.65,10796.65,10780.5,10792.6
2013-10-22,10801.65,10804.8,10800.95,10801.9
2013-10-23,10869.05,10870.85,10865.1,10868.15
2013-10-24,10888.7,10896.5,10888.4,10896.5
2013-10-25,10878.8,10881.1,10872.75,10872.75
2013-10-28,10768.7,10777.2,10768.7,10771.8
2013-10-29,11253.75,11268.2,11253.75,11258.65
2013-10-30,11240.05,11246.2,11235.45,11246.2
2013-10-31,11481.55,11489.6,11480.45,11489.6
2013-11-01,11612.25,11613.45,11599.45,11599.45
2013-11-05,11465.65,11468.45,11462.1,11462.1
2013-11-06,11295.1,11297,11288.9,11296.1
2013-11-07,11040.7,11043.05,11037.4,11043.05
2013-11-08,10877.4,10877.9,10867.25,10873.65
2013-11-11,10760.15,10765.95,10756.95,10763.3
2013-11-12,10547.2,10554.45,10543.15,10551.65
2013-11-13,10551.85,10554.6,10547.1,10547.1
2013-11-14,10812.7,10817.45,10810.35,10817.45
2013-11-18,11135.6,11144.2,11135.6,11137.8
2013-11-19,11180.95,11182.3,11178.45,11182.05
2013-11-20,10910.45,10910.45,10905.55,10907.55
2013-11-21,10737.5,10747.35,10737.5,10747.35
2013-11-22,10725.95,10725.95,10718,10719.5
2013-11-25,11076.15,11080.95,11074.25,11076.55
2013-11-26,10926.9,10931.45,10920.8,10929.65
2013-11-27,10898.5,10901.5,10894.75,10900.4
2013-11-28,10959.45,10960.95,10952.65,10960.75
2013-11-29,11170.6,11175.45,11166.25,11166.25
2013-12-02,11279.45,11280.35,11272.4,11272.4
2013-12-03,11225.85,11229.35,11221.4,11221.4
2013-12-04,11189.65,11194.8,11187,11194.8
2013-12-05,11654.2,11660.95,11654.2,11660.15
2013-12-06,11757.75,11770.65,11757.75,11770.65
2013-12-09,12018.25,12018.25,12007.3,12007.3
2013-12-10,11844.5,11846.8,11839.15,11840.65
2013-12-11,11874.8,11877.75,11865.4,11867.2
2013-12-12,11632.1,11634.15,11627.45,11630.55
2013-12-13,11356.95,11358.8,11354.65,11355.3
2013-12-16,11369.6,11371,11362.15,11365.45
2013-12-17,11190.9,11190.9,11178,11183.05
2013-12-18,11396.35,11404.05,11395.2,11401.95
2013-12-19,11083.1,11087.3,11080.7,11087
2013-12-20,11300.8,11302.3,11294.25,11294.25
2013-12-23,11370.85,11373.45,11365.25,11370.35
2013-12-24,11329.65,11333.65,11326.3,11326.3
2013-12-26,11394.7,11400.15,11391.7,11398.7
2013-12-27,11449.05,11449.25,11444.2,11446
2013-12-30,11374,11374,11370.1,11372.4
2013-12-31,11387.3,11393.15,11387.3,11391.4
2014-01-01,11409.5,11425.5,11409.5,11423.85
2014-01-02,11165.4,11170.25,11163.2,11164.35
2014-01-03,11199.35,11208,11199.35,11203.95
2014-01-06,11052.05,11055.05,11044.4,11051.4
2014-01-07,11038,11038.95,11035.6,11036.1
2014-01-08,11056.3,11061.15,11053.6,11053.6
2014-01-09,10975.7,10982.1,10970.8,10981.4
2014-01-10,10808.35,10822.6,10805.1,10821.05
2014-01-13,11060.1,11070.2,11056.95,11069.6
2014-01-14,10957.75,10962.05,10955.05,10956.8
2014-01-15,11121.85,11121.85,11115.5,11121.75
2014-01-16,11080.1,11084.65,11075.75,11084.55
2014-01-17,10931.9,10946.65,10931.9,10945
2014-01-20,11016.55,11016.55,11009.75,11012.15
2014-01-21,11188.4,11190.1,11183.7,11183.7
2014-01-22,11177.7,11178.6,11173.15,11176.65
2014-01-23,11202.2,11203.2,11195.85,11195.85
2014-01-24,10982.45,10983.05,10973.4,10975.75
2014-01-27,10567.3,10578.1,10562,10572.7
2014-01-28,10519.05,10524.5,10519.05,10524.1
2014-01-29,10453.5,10453.5,10447.25,10451.2
2014-01-30,10163.55,10177.25,10163.55,10175.65
2014-01-31,10251.75,10251.75,10246,10246
2014-02-03,10101.1,10101.1,10095,10095
2014-02-04,10200.15,10212.25,10200.15,10211.85
2014-02-05,10236.8,10237.8,10228.95,10230.15
2014-02-06,10214.15,10218.35,10209.35,10209.35
2014-02-07,10274.9,10275.55,10261.45,10261.45
2014-02-10,10189.85,10200.8,10187.8,10200.6
2014-02-11,10241,10245.65,10240.2,10245.45
2014-02-12,10338.6,10339.8,10330.85,10339.8
2014-02-13,10116.25,10118.2,10113.8,10113.8
2014-02-14,10203.7,10218.8,10203.7,10215.8
2014-02-17,10353.05,10358,10347,10347
2014-02-18,10547.85,10553.4,10540.2,10553.4
2014-02-19,10618.1,10620.45,10616.7,10616.9
2014-02-20,10430.4,10430.4,10426.15,10426.45
2014-02-21,10535.45,10535.45,10530.25,10533.25
2014-02-24,10686.8,10691.05,10682.35,10691.05
2014-02-25,10648.8,10651.45,10646.85,10651
2014-02-26,10728.2,10728.2,10718.6,10721.2
2014-02-28,10765.45,10765.45,10750.05,10754.15
2014-03-03,10644.8,10644.8,10637.65,10637.65
2014-03-04,10925.2,10928.4,10923.25,10926.1
2014-03-05,11080.7,11083,11076.85,11077.95
2014-03-06,11264.75,11266.3,11256.05,11258.3
2014-03-07,11886.6,11904.15,11885.55,11904.15
2014-03-10,12111.6,12113.75,12104.55,12107.6
2014-03-11,12072.6,12083.1,12072.6,12076.65
2014-03-12,12036.35,12040.8,12034.45,12040.8
2014-03-13,12142.05,12142.05,12131.75,12134.85
2014-03-14,12054.85,12060.2,12054.85,12060.2
2014-03-18,12097.5,12100.95,12095.65,12098.2
2014-03-19,12190.3,12190.3,12181.7,12182.1
2014-03-20,12026.6,12029.15,12020,12021.1
2014-03-21,12083.25,12085.3,12081.1,12081.1
2014-03-22,12075.8,12075.8,12075.8,12075.8
2014-03-24,12421.55,12421.55,12416.35,12416.4
2014-03-25,12449.55,12451.25,12447.2,12450.8
2014-03-26,12512.95,12515.5,12512.5,12515.5
2014-03-27,12611.35,12611.35,12599.8,12606.85
2014-03-28,12778.65,12787.5,12778.65,12785.45
2014-03-31,12735.45,12735.45,12722.65,12728.15
2014-04-01,12590.05,12593.45,12584.25,12593.45
2014-04-02,12731.8,12740.15,12731.8,12739.9
2014-04-03,12570.2,12570.2,12554.7,12554.7
2014-04-04,12568.6,12569.9,12563.2,12563.2
2014-04-07,12488.8,12489.65,12484.95,12488.7
2014-04-09,12939.9,12942,12925.7,12925.7
2014-04-10,12899.15,12899.15,12884.25,12884.25
2014-04-11,12830.55,12834.6,12826.4,12834.6
2014-04-15,12571.4,12573.85,12562.15,12569.8
2014-04-16,12560.7,12561.9,12558.35,12560.2
2014-04-17,12789.85,12790.55,12784.15,12787.85
2014-04-21,12949.75,12949.75,12945.15,12946.8
2014-04-22,12996.25,13003.25,12993.05,12993.05
2014-04-23,13175.65,13176.05,13158.1,13162.15
2014-04-25,13025.2,13030.7,13022.75,13022.8
2014-04-28,13093.55,13098.85,13086.05,13091.4
2014-04-29,12913.1,12919,12913.1,12918.2
2014-04-30,12908.1,12908.1,12900.6,12900.9
2014-05-02,12840.2,12847.3,12838.4,12840
2014-05-05,12879.35,12881.2,12874.9,12879.9
2014-05-06,12982.5,12982.5,12976.7,12980.2
2014-05-07,12942.75,12943.15,12933.6,12933.6
2014-05-08,13031.3,13037.05,13027,13027
2014-05-09,13789.1,13798.85,13777.65,13798.15
2014-05-12,14094.55,14096.45,14090.2,14094.35
2014-05-13,14143.6,14147.45,14136.3,14140.4
2014-05-14,14202.65,14202.9,14196.8,14196.8
2014-05-15,14205,14207.4,14194.7,14202.9
2014-05-16,14868.85,14869.4,14855.05,14864.65
2014-05-19,15203.15,15209.9,15197.2,15208.15
2014-05-20,15107.2,15109.05,15093.1,15093.1
2014-05-21,14929.7,14939.4,14929.7,14939.4
2014-05-22,15038.75,15043.8,15032.7,15032.7
2014-05-23,15311.9,15319.3,15308.15,15319.3
2014-05-26,15149.1,15155.5,15138.05,15155.5
2014-05-27,15050.9,15055.1,15047.05,15053.4
2014-05-28,15197.3,15198.35,15190.1,15192.25
2014-05-29,15045.4,15049.4,15043.5,15049.2
2014-05-30,14733.4,14740,14723.25,14740
2014-06-02,15261.5,15272.75,15259.25,15267.2
2014-06-03,15252.35,15252.35,15244.8,15247.3
2014-06-04,15332.7,15349.6,15332.7,15345.65
2014-06-05,15283,15284.55,15270.25,15279.8
2014-06-06,15534.4,15544.6,15530.4,15530.4
2014-06-09,15532.5,15534.45,15527.75,15529.3
2014-06-10,15413.3,15420.9,15410.95,15417.1
2014-06-11,15394.4,15406.2,15394.4,15406.2
2014-06-12,15486.15,15490.65,15475.75,15475.75
2014-06-13,15096.6,15096.6,15088.55,15090.95
2014-06-16,15027.45,15027.45,15018.3,15018.3
2014-06-17,15389.35,15393.75,15385.4,15390.3
2014-06-18,15191.85,15199.4,15189.85,15189.85
2014-06-19,15067.4,15078.2,15066.6,15077.7
2014-06-20,15017.65,15022.2,15015.45,15022.2
2014-06-23,15084,15091.25,15076.25,15091.25
2014-06-24,15321.2,15321.2,15306.75,15307
2014-06-25,15231.85,15231.85,15223.45,15229.8
2014-06-26,15064.2,15073.85,15057.3,15073.85
2014-06-27,15009.9,15016.6,15008.25,15011.2
2014-06-30,15216.25,15222.5,15216.25,15222.5
2014-07-01,15328.4,15334.45,15326.4,15334.45
2014-07-02,15484.7,15487.6,15482.4,15486.4
2014-07-03,15454.7,15463.4,15454.1,15458
2014-07-04,15544.65,15548.35,15540.75,15544.35
2014-07-07,15359.75,15362.55,15355.9,15355.9
2014-07-08,14894.1,14923.65,14889.35,14923.65
2014-07-09,14910.45,14923.1,14910.45,14922.45
2014-07-10,14748.55,14753.65,14744.55,14744.55
2014-07-11,14449.7,14454.9,14447.95,14451.65
2014-07-14,14501,14502.9,14496.7,14501.6
2014-07-15,14872.4,14877.25,14871.5,14871.5
2014-07-16,15299.8,15299.8,15277.6,15291.35
2014-07-17,15270.8,15276.35,15257.35,15272.65
2014-07-18,15372.2,15393.55,15370.7,15376.3
2014-07-21,15363.9,15377.05,15363.9,15364.9
2014-07-22,15439.8,15447.1,15435.1,15447.1
2014-07-23,15465.85,15470.35,15464.45,15470
2014-07-24,15520.7,15523.85,15515.8,15523.55
2014-07-25,15321.85,15328.25,15317.05,15321.4
2014-07-28,15226.85,15232.4,15224.5,15228.7
2014-07-30,15456.1,15457.5,15445.5,15450.7
2014-07-31,15237.25,15249.5,15233,15249.5
2014-08-01,15143.5,15147.1,15136.75,15138.4
2014-08-04,15249.8,15251.1,15246.05,15247.2
2014-08-05,15291.4,15298.6,15289.95,15298.6
2014-08-06,15009.85,15015.4,15008.9,15015.4
2014-08-07,14996.7,14998.2,14994.65,14998.2
2014-08-08,14750.9,14767.55,14750.9,14761.5
2014-08-11,14835.5,14842.1,14833.35,14833.35
2014-08-12,15071.5,15074.85,15067.8,15072.85
2014-08-13,14895.35,14898.35,14891,14891
2014-08-14,15081.8,15084.8,15077.4,15077.4
2014-08-18,15458.3,15465.05,15450.5,15450.5
2014-08-19,15511.7,15519.6,15510.7,15517.2
2014-08-20,15462.8,15462.8,15458,15460
